transaction_id,customer_id,amount,date
93779,28033,532.41,2024-05-24
93780,92925,654.49,2024-07-08
93781,17760,978.19,2024-10-25
93782,93648,315.19,2023-11-26
93783,63065,61.75,2023-08-13
93784,18366,646.14,2024-05-18
93785,28489,738.9,2024-11-25
93786,27961,136.22,2024-11-06
93787,22214,848.94,2024-11-08
93788,4775,589.25,2025-03-23
93789,25403,165.39,2024-08-31
93790,62600,884.94,2025-03-09
93791,40990,347.59,2023-07-26
93792,76677,94.17,2023-09-12
93793,23032,931.7,2024-12-27
93794,38903,848.89,2024-02-19
93795,12077,441.18,2025-04-03
93796,76569,677.89,2024-02-18
93797,59366,891.13,2024-09-06
93798,24242,62.3,2024-03-03
93799,20128,826.8,2025-06-26
93800,92767,548.62,2025-06-26
93801,72354,843.95,2023-08-10
93802,9904,521.41,2024-06-01
93803,10449,943.73,2024-08-09
93804,72338,697.2,2025-07-06
93805,62375,489.61,2023-12-23
93806,64918,726.75,2023-12-30
93807,19980,83.92,2024-08-23
93808,96448,432.32,2024-08-08
93809,44445,696.66,2024-08-16
93810,15730,604.73,2025-02-20
93811,99919,617.36,2024-11-23
93812,81665,601.68,2023-07-28
93813,62392,968.57,2023-12-13
93814,91262,118.09,2023-12-20
93815,80928,570.78,2023-10-09
93816,87223,690.87,2025-05-14
93817,61820,167.03,2023-07-31
93818,85208,849.52,2025-03-20
93819,23667,717.02,2023-11-13
93820,49336,428.57,2024-12-10
93821,71726,420.5,2025-04-17
93822,38696,832.99,2025-01-15
93823,41816,977.98,2023-11-18
93824,28786,114.52,2025-01-14
93825,15490,579.64,2025-06-02
93826,29246,300.01,2024-01-25
93827,20014,736.81,2025-04-27
93828,63325,737.4,2024-07-08
93829,13545,421.43,2025-05-23
93830,55506,826.92,2023-07-25
93831,90367,903.22,2024-02-11
93832,21253,662.58,2024-11-18
93833,67732,844.68,2023-08-12
93834,96450,855.64,2024-10-27
93835,4547,272.44,2025-01-19
93836,17851,249.76,2024-01-21
93837,66375,359.78,2024-12-24
93838,29314,638.82,2024-04-05
93839,35970,532.09,2024-03-13
93840,37364,14.41,2024-12-17
93841,55005,589.56,2024-06-13
93842,78168,275.88,2025-06-09
93843,13853,548.22,2024-12-19
93844,38665,763.83,2024-11-28
93845,44471,835.25,2024-05-29
93846,38053,816.48,2024-01-04
93847,67655,993.13,2025-04-14
93848,55542,555.98,2024-08-25
93849,60273,708.77,2025-01-13
93850,91494,440.39,2025-04-09
93851,55319,817.98,2023-09-21
93852,28744,258.78,2024-07-17
93853,58342,22.82,2025-06-29
93854,95455,708.27,2025-07-01
93855,28571,332.04,2025-03-26
93856,76074,129.51,2024-12-27
93857,84409,625.91,2024-04-09
93858,311,953.66,2024-09-23
93859,2616,642.01,2025-03-29
93860,41010,269.21,2023-11-25
93861,91771,339.62,2024-09-15
93862,73931,540.28,2023-09-09
93863,58432,321.14,2023-08-17
93864,39015,843.21,2025-05-30
93865,85932,936.23,2024-10-15
93866,30161,458.0,2023-09-09
93867,30569,465.2,2023-08-31
93868,1460,501.11,2024-11-26
93869,58417,22.75,2024-05-26
93870,92540,843.66,2024-09-01
93871,28545,397.11,2023-11-05
93872,92554,586.8,2025-04-23
93873,68595,899.79,2024-11-03
93874,89822,545.19,2023-08-08
93875,3649,490.21,2024-08-07
93876,10014,267.75,2023-12-26
93877,29733,162.03,2025-05-13
93878,83348,593.36,2024-03-12
93879,5198,741.65,2025-01-02
93880,60510,312.54,2024-11-27
93881,44688,840.48,2024-06-11
93882,47088,131.86,2023-08-26
93883,99446,573.87,2024-01-13
93884,46132,460.44,2024-08-30
93885,16765,970.03,2024-06-27
93886,79246,984.56,2024-06-29
93887,35307,540.07,2024-12-11
93888,66402,941.85,2024-01-14
93889,72664,732.73,2024-05-28
93890,70259,694.5,2023-12-30
93891,40405,597.55,2024-09-04
93892,46042,577.76,2025-01-06
93893,98770,773.91,2024-05-23
93894,37455,112.3,2024-11-24
93895,518,544.61,2024-05-20
93896,41164,380.42,2025-01-13
93897,96200,591.19,2025-04-11
93898,79783,969.13,2025-03-30
93899,90761,314.92,2024-12-24
93900,72430,674.63,2024-11-30
93901,28586,236.15,2025-01-17
93902,65604,797.46,2024-03-06
93903,72692,417.76,2025-04-19
93904,4822,245.83,2024-04-10
93905,89297,968.44,2024-04-29
93906,64086,451.54,2024-07-04
93907,95378,940.49,2023-11-19
93908,94637,990.65,2024-01-04
93909,59241,383.79,2024-10-17
93910,32668,954.44,2023-07-12
93911,48036,142.71,2023-12-24
93912,98145,725.43,2025-03-27
93913,59286,376.08,2025-01-23
93914,35412,611.53,2024-09-24
93915,24853,887.51,2025-03-11
93916,66259,297.07,2025-02-25
93917,36702,773.62,2025-02-26
93918,98846,899.57,2024-01-20
93919,88078,753.96,2023-10-30
93920,57000,82.29,2024-06-27
93921,79378,198.07,2023-09-15
93922,40972,633.68,2023-08-01
93923,65194,667.06,2025-01-11
93924,61457,729.46,2023-09-17
93925,42979,515.81,2025-04-05
93926,69763,446.71,2023-08-14
93927,19104,617.32,2023-11-02
93928,84766,907.09,2025-02-15
93929,13772,756.83,2024-08-07
93930,696,614.15,2024-03-06
93931,98224,770.05,2023-12-09
93932,4182,15.05,2024-01-08
93933,14577,202.38,2025-01-31
93934,33497,72.98,2024-06-30
93935,67928,797.19,2024-07-14
93936,83384,114.86,2024-10-22
93937,5692,898.99,2025-03-04
93938,53992,750.85,2025-02-26
93939,55804,785.07,2023-12-10
93940,89805,926.75,2023-11-17
93941,80192,474.37,2025-03-08
93942,62876,990.88,2025-04-02
93943,2779,270.89,2025-02-24
93944,47143,657.72,2023-09-21
93945,72104,843.32,2023-12-05
93946,87694,107.82,2024-08-23
93947,26349,399.75,2024-05-30
93948,17569,431.85,2023-10-24
93949,96460,308.24,2025-01-13
93950,65683,601.81,2025-06-21
93951,70581,263.16,2024-11-06
93952,52318,278.16,2024-10-13
93953,71372,157.69,2024-11-13
93954,22517,202.95,2023-09-21
93955,16008,415.92,2025-03-11
93956,36697,316.72,2025-04-02
93957,29251,274.83,2024-12-24
93958,29228,561.09,2025-06-13
93959,63957,421.46,2024-04-11
93960,78397,517.9,2025-06-21
93961,6926,952.39,2025-01-26
93962,11378,857.59,2024-10-18
93963,58998,22.47,2024-12-17
93964,22106,774.91,2025-01-28
93965,35644,818.01,2025-01-01
93966,74369,829.74,2024-06-03
93967,74044,577.03,2025-02-24
93968,57794,461.21,2024-08-02
93969,12260,941.38,2024-05-16
93970,30795,652.77,2025-04-30
93971,84340,816.87,2023-12-08
93972,10112,464.47,2023-11-22
93973,70420,395.46,2024-11-05
93974,23381,334.74,2024-06-07
93975,53699,123.42,2024-06-27
93976,61519,582.05,2025-04-21
93977,45546,210.28,2025-03-30
93978,93807,810.81,2024-12-04
93979,12572,564.08,2024-04-13
93980,55837,831.96,2025-05-27
93981,88041,851.64,2024-01-18
93982,37986,237.82,2024-12-17
93983,4911,152.54,2025-05-21
93984,87975,955.02,2025-03-28
93985,91118,343.31,2025-05-01
93986,40832,912.57,2023-09-17
93987,39935,35.08,2023-12-27
93988,2556,564.92,2024-12-10
93989,74025,272.66,2024-06-03
93990,14679,753.03,2025-06-30
93991,35297,227.67,2025-05-29
93992,69403,218.88,2023-12-24
93993,38096,508.03,2024-01-02
93994,83553,433.99,2024-01-16
93995,84439,728.67,2024-01-31
93996,16749,520.56,2024-05-20
93997,38060,343.43,2024-09-24
93998,15206,13.87,2025-05-12
93999,20556,718.21,2025-02-06
94000,47985,646.77,2024-07-07
94001,9186,230.53,2024-07-12
94002,36761,196.6,2025-03-09
94003,54558,111.99,2025-05-26
94004,62699,130.67,2023-12-25
94005,54397,237.38,2023-10-17
94006,19508,414.09,2024-08-07
94007,75701,149.7,2025-02-14
94008,84279,398.09,2024-06-12
94009,47193,751.17,2024-03-02
94010,32080,149.88,2025-03-02
94011,50874,353.05,2024-07-11
94012,78558,678.62,2023-12-08
94013,42612,617.26,2025-03-04
94014,13529,31.69,2024-09-04
94015,16645,589.55,2024-01-15
94016,6856,278.01,2025-04-19
94017,25894,959.85,2024-09-25
94018,62103,212.88,2025-04-08
94019,23507,700.57,2025-06-07
94020,91906,200.28,2024-09-05
94021,52640,586.11,2024-03-03
94022,29193,825.09,2024-08-23
94023,81212,82.69,2025-02-16
94024,99462,138.44,2024-03-21
94025,10475,232.01,2024-11-13
94026,97463,208.28,2023-09-27
94027,55119,40.19,2023-10-11
94028,98152,319.44,2023-08-27
94029,26402,819.57,2025-04-28
94030,37688,28.22,2025-04-29
94031,53726,849.76,2024-04-29
94032,31167,63.9,2025-05-23
94033,73355,17.45,2023-08-21
94034,88533,543.05,2025-02-28
94035,68266,952.95,2024-08-26
94036,55201,472.19,2025-04-05
94037,96684,741.23,2025-02-21
94038,17851,456.42,2024-01-25
94039,41700,766.06,2024-12-20
94040,41147,162.95,2024-02-21
94041,62480,429.52,2024-11-29
94042,46940,143.76,2025-05-01
94043,32892,226.0,2024-12-09
94044,45408,446.0,2024-12-09
94045,20262,981.86,2023-07-29
94046,49015,94.21,2025-04-22
94047,98859,303.49,2023-09-01
94048,38161,929.66,2025-03-07
94049,7852,299.12,2025-06-22
94050,61645,178.26,2024-05-02
94051,45117,783.27,2025-06-24
94052,15177,42.34,2023-08-15
94053,59912,210.7,2023-11-18
94054,90838,305.62,2024-04-29
94055,79431,381.81,2024-02-22
94056,94331,701.95,2025-04-21
94057,33887,138.19,2023-07-29
94058,85979,601.8,2023-08-28
94059,50167,943.13,2024-12-21
94060,46975,800.75,2024-12-28
94061,54712,440.85,2023-09-28
94062,4591,453.58,2025-02-14
94063,34080,93.34,2025-05-30
94064,81446,38.68,2024-11-02
94065,12266,274.05,2024-08-07
94066,11986,104.48,2023-12-03
94067,51360,14.34,2023-12-11
94068,56077,37.62,2024-08-25
94069,97879,327.56,2025-02-27
94070,92574,929.52,2025-01-19
94071,71916,568.16,2024-04-05
94072,72356,477.05,2024-03-28
94073,36087,835.44,2023-09-23
94074,79354,240.76,2024-07-15
94075,18239,897.22,2023-11-14
94076,74232,234.97,2024-11-01
94077,29028,426.85,2025-07-02
94078,87262,838.03,2025-01-12
94079,62344,513.06,2025-03-10
94080,28513,453.62,2024-05-05
94081,56877,536.7,2024-09-04
94082,72250,227.59,2024-02-05
94083,96508,470.82,2025-03-03
94084,94291,672.74,2025-01-26
94085,65486,33.31,2024-05-19
94086,29328,844.63,2025-02-01
94087,17212,541.47,2024-02-03
94088,68365,51.52,2024-08-20
94089,46451,282.4,2024-02-05
94090,69202,76.38,2024-02-26
94091,95132,228.9,2025-05-24
94092,94213,653.42,2024-02-22
94093,53705,450.55,2024-10-19
94094,59306,744.23,2023-09-17
94095,59782,75.98,2024-07-25
94096,33491,726.16,2024-12-14
94097,33520,858.65,2024-08-04
94098,27014,839.18,2025-01-06
94099,85017,389.27,2023-07-19
94100,77429,396.91,2024-12-22
94101,3729,285.34,2025-06-18
94102,42205,150.72,2023-11-16
94103,82059,439.22,2023-10-07
94104,13195,454.26,2024-09-28
94105,36343,653.29,2024-08-15
94106,9453,540.36,2024-08-07
94107,71393,938.77,2025-05-27
94108,93334,915.38,2024-07-15
94109,36750,795.58,2025-03-19
94110,56234,999.39,2024-07-24
94111,8854,231.33,2024-05-10
94112,78935,831.12,2025-06-19
94113,36554,671.67,2024-01-07
94114,55559,706.51,2024-04-27
94115,22158,580.28,2024-04-15
94116,63510,71.0,2023-12-30
94117,14765,476.42,2024-11-18
94118,28710,77.15,2024-01-21
94119,40992,591.1,2024-10-17
94120,47298,973.28,2025-02-21
94121,4928,681.61,2024-04-23
94122,83215,407.25,2025-01-04
94123,61579,84.09,2024-05-30
94124,27025,653.35,2024-06-02
94125,22304,866.29,2025-01-13
94126,40358,277.36,2024-10-14
94127,39902,690.06,2024-02-09
94128,23425,584.48,2024-09-29
94129,63574,744.99,2024-10-13
94130,63556,90.77,2024-02-24
94131,66226,547.3,2023-11-13
94132,35704,531.52,2023-10-08
94133,64627,545.69,2024-04-04
94134,76653,43.66,2024-12-19
94135,44511,817.46,2025-05-04
94136,19961,383.72,2024-05-23
94137,86087,59.43,2024-10-12
94138,79889,632.29,2024-11-01
94139,52590,133.34,2024-07-18
94140,50338,102.44,2024-11-08
94141,55598,867.51,2023-10-18
94142,86046,550.97,2024-11-15
94143,74003,836.95,2024-05-14
94144,48275,857.04,2024-05-02
94145,63441,690.42,2024-04-29
94146,82056,916.23,2024-07-19
94147,34662,21.04,2025-05-03
94148,18471,442.83,2025-04-30
94149,81866,415.0,2024-09-24
94150,93342,594.95,2025-01-31
94151,78266,255.83,2025-01-02
94152,91801,386.99,2024-12-02
94153,16333,532.2,2023-10-07
94154,68589,166.27,2024-04-18
94155,23431,644.49,2025-04-19
94156,44752,832.02,2024-10-30
94157,61680,421.84,2025-03-16
94158,88229,756.43,2024-01-08
94159,29792,264.95,2023-08-14
94160,76372,853.11,2024-01-07
94161,7740,369.44,2024-07-18
94162,22412,671.33,2025-05-13
94163,83266,690.46,2025-07-01
94164,939,136.47,2024-10-22
94165,90818,873.9,2025-01-13
94166,53631,595.49,2024-04-10
94167,45035,590.76,2024-10-19
94168,99033,518.07,2023-10-28
94169,20110,914.53,2023-09-20
94170,27161,941.76,2025-03-06
94171,7364,204.79,2024-09-04
94172,45103,578.16,2024-05-08
94173,64230,409.51,2024-09-12
94174,77321,374.38,2023-10-02
94175,68394,289.57,2025-06-23
94176,38963,762.83,2024-01-22
94177,39080,171.69,2023-11-01
94178,29984,879.56,2023-08-01
94179,13288,710.15,2023-10-09
94180,36047,719.3,2024-10-30
94181,10470,681.47,2023-08-17
94182,19335,851.32,2024-12-04
94183,90265,959.91,2024-01-08
94184,25399,965.56,2024-08-29
94185,81670,678.08,2024-02-11
94186,37399,393.61,2023-12-10
94187,9198,89.59,2023-08-22
94188,80140,851.69,2024-07-29
94189,47383,172.22,2023-12-30
94190,4124,15.0,2024-08-25
94191,3258,769.8,2024-03-04
94192,12221,624.12,2023-11-25
94193,73814,780.67,2024-02-25
94194,92526,19.5,2024-01-21
94195,24309,871.39,2024-11-23
94196,19738,902.04,2023-09-26
94197,73843,196.45,2025-01-18
94198,22907,739.43,2025-02-11
94199,89902,580.35,2024-01-17
94200,58009,215.75,2024-12-26
94201,57736,92.27,2024-03-22
94202,29428,580.58,2024-07-04
94203,54198,510.11,2023-10-19
94204,64348,888.25,2025-04-02
94205,41768,177.18,2024-07-20
94206,88737,491.58,2024-06-10
94207,35520,418.51,2024-07-07
94208,25403,412.32,2024-11-05
94209,15908,694.21,2024-07-05
94210,8681,552.03,2023-07-17
94211,5226,134.83,2024-08-11
94212,91828,398.1,2023-12-06
94213,97848,731.16,2024-01-08
94214,47259,349.24,2023-08-15
94215,98038,555.83,2024-10-28
94216,460,964.62,2023-08-17
94217,9966,744.94,2023-07-27
94218,43618,44.98,2024-04-18
94219,8388,90.8,2025-01-08
94220,66614,119.21,2025-05-15
94221,67332,368.3,2024-12-11
94222,85740,56.15,2024-10-27
94223,50599,800.86,2024-06-09
94224,588,259.14,2024-01-20
94225,139,426.31,2024-08-22
94226,27514,927.77,2024-03-26
94227,94597,386.43,2024-11-02
94228,47821,156.56,2023-07-16
94229,96632,318.24,2023-09-23
94230,15447,229.5,2023-11-10
94231,28638,641.47,2024-06-01
94232,11318,740.72,2025-06-01
94233,78888,863.35,2024-09-12
94234,71706,421.36,2023-07-31
94235,62414,965.79,2024-09-29
94236,87129,208.92,2024-04-13
94237,73924,497.92,2024-08-24
94238,63555,857.53,2025-05-06
94239,27442,983.67,2024-04-20
94240,7788,903.37,2024-06-09
94241,87598,995.86,2024-12-23
94242,88302,438.73,2023-08-23
94243,95540,782.08,2024-08-12
94244,75061,135.83,2023-10-19
94245,22398,729.37,2024-08-31
94246,16672,163.35,2023-10-21
94247,67102,187.89,2023-07-19
94248,38214,484.06,2024-01-06
94249,43466,401.17,2025-04-20
94250,50046,535.65,2023-12-13
94251,13487,432.08,2024-01-14
94252,82250,840.55,2024-02-14
94253,66451,321.02,2023-12-18
94254,23148,267.8,2024-11-16
94255,49346,536.52,2025-06-30
94256,32334,166.46,2025-05-23
94257,70706,422.22,2024-04-20
94258,29261,745.75,2025-02-27
94259,44905,160.02,2024-01-19
94260,92925,320.72,2023-12-12
94261,70336,360.65,2023-09-24
94262,60904,264.35,2024-02-16
94263,98958,553.65,2024-03-17
94264,64424,328.49,2024-01-15
94265,69953,476.3,2023-07-23
94266,24873,621.63,2024-08-30
94267,81229,851.7,2024-03-08
94268,80837,232.44,2023-11-13
94269,19140,429.93,2024-05-26
94270,86651,341.35,2024-12-21
94271,14256,73.45,2023-10-08
94272,66284,195.99,2024-05-22
94273,73116,902.75,2024-07-06
94274,67037,240.65,2024-07-15
94275,63264,487.65,2024-02-28
94276,27220,604.45,2024-06-06
94277,15479,152.72,2024-01-13
94278,33242,476.32,2025-01-13
94279,86739,733.2,2025-05-14
94280,15353,100.78,2024-04-07
94281,75467,86.8,2024-03-22
94282,45198,272.68,2025-04-01
94283,30865,541.56,2024-07-11
94284,40608,56.05,2024-04-04
94285,68613,382.32,2025-02-09
94286,16201,812.71,2024-12-14
94287,35756,396.56,2025-06-25
94288,79169,31.09,2025-05-08
94289,15543,198.78,2023-08-08
94290,88126,129.24,2023-08-02
94291,92256,475.99,2023-07-25
94292,11411,530.08,2023-11-18
94293,57610,561.08,2024-02-01
94294,42849,18.47,2024-06-27
94295,97726,432.91,2024-09-19
94296,83813,283.53,2024-09-29
94297,59812,234.77,2025-04-03
94298,4724,127.54,2024-10-07
94299,92221,265.61,2025-06-16
94300,31171,412.43,2024-07-20
94301,76553,124.61,2025-03-24
94302,77440,223.56,2024-08-02
94303,3255,950.26,2023-07-16
94304,42741,991.45,2025-02-27
94305,12916,628.93,2023-12-22
94306,89621,560.39,2023-10-02
94307,46624,135.32,2024-10-30
94308,73668,990.43,2025-02-26
94309,81098,705.07,2025-05-28
94310,75475,65.67,2024-10-15
94311,40189,805.0,2025-03-27
94312,70237,205.09,2023-08-16
94313,96278,712.29,2024-05-20
94314,62854,408.51,2024-02-12
94315,41406,804.93,2024-11-20
94316,76128,614.54,2025-02-13
94317,51251,288.36,2024-09-20
94318,40296,59.81,2024-08-22
94319,24574,505.74,2024-11-15
94320,92580,656.63,2024-04-05
94321,25431,32.9,2023-08-23
94322,3918,399.95,2024-08-19
94323,51790,729.28,2023-09-16
94324,52258,590.02,2024-04-16
94325,16594,267.62,2023-11-26
94326,10495,454.75,2024-10-18
94327,13329,444.22,2024-05-02
94328,63032,533.3,2024-05-10
94329,40830,792.89,2025-03-24
94330,12708,162.79,2024-11-13
94331,32609,951.27,2023-10-19
94332,58316,173.15,2024-11-28
94333,87486,206.37,2024-11-28
94334,69125,657.49,2023-09-24
94335,69643,70.46,2024-02-25
94336,61844,244.04,2024-09-23
94337,52994,20.91,2025-06-02
94338,97808,853.12,2025-07-03
94339,74462,420.05,2024-02-28
94340,20822,455.8,2024-07-16
94341,38310,122.55,2024-02-18
94342,80102,903.85,2024-09-02
94343,20680,104.29,2025-01-13
94344,79242,179.04,2024-05-28
94345,92611,170.62,2024-09-14
94346,36112,987.29,2025-01-28
94347,3970,128.16,2024-04-11
94348,21162,902.45,2024-11-11
94349,33534,683.97,2024-12-19
94350,86520,502.94,2024-01-26
94351,6907,700.8,2024-01-14
94352,69522,76.43,2024-06-16
94353,83541,953.63,2024-11-23
94354,87247,183.27,2024-07-29
94355,29963,358.74,2023-10-12
94356,54443,579.46,2024-10-10
94357,29043,364.23,2023-12-13
94358,73318,488.61,2023-11-29
94359,23030,164.42,2024-01-26
94360,17502,782.1,2024-12-14
94361,12958,366.28,2024-02-15
94362,61013,328.66,2023-08-13
94363,80849,710.86,2025-03-28
94364,29557,101.89,2023-07-17
94365,11360,628.27,2024-07-09
94366,8477,179.8,2023-10-02
94367,1126,361.82,2024-02-26
94368,15153,35.11,2025-04-18
94369,27693,956.47,2025-06-27
94370,95067,392.88,2023-07-18
94371,57891,158.21,2024-05-01
94372,74348,59.81,2024-03-16
94373,12184,234.46,2025-01-08
94374,68024,803.0,2024-11-13
94375,84241,230.23,2024-10-10
94376,75049,963.06,2025-06-22
94377,34363,348.11,2024-02-27
94378,96708,98.22,2023-08-30
94379,68673,26.95,2025-04-16
94380,6306,886.53,2023-10-16
94381,34961,676.54,2024-09-11
94382,12592,139.33,2025-01-18
94383,5031,405.72,2025-06-09
94384,48892,680.33,2025-03-29
94385,85374,783.55,2024-01-31
94386,77036,715.59,2024-02-28
94387,31793,505.37,2025-01-18
94388,64735,191.71,2024-04-01
94389,62831,51.31,2025-04-05
94390,57914,448.9,2025-03-12
94391,33063,87.82,2023-08-25
94392,40294,668.26,2024-09-03
94393,71737,703.57,2023-07-29
94394,23936,422.4,2024-03-05
94395,67944,366.41,2025-01-23
94396,18199,150.38,2024-08-10
94397,33161,706.81,2024-03-21
94398,52982,68.41,2023-08-23
94399,85615,57.65,2025-06-17
94400,34126,636.7,2024-01-07
94401,62830,985.93,2025-03-24
94402,45866,422.48,2023-08-19
94403,36243,742.07,2024-09-04
94404,52935,258.51,2025-05-13
94405,79103,33.95,2024-12-14
94406,99444,912.38,2024-11-23
94407,14505,156.31,2024-02-15
94408,23290,168.4,2025-03-14
94409,10091,464.92,2024-01-14
94410,43975,653.05,2023-07-09
94411,39411,580.66,2025-07-04
94412,37375,911.32,2024-02-15
94413,83053,891.37,2025-06-18
94414,95332,10.36,2024-03-25
94415,42947,476.69,2023-10-31
94416,95065,81.44,2024-11-03
94417,98652,167.45,2025-01-28
94418,94469,750.85,2025-06-08
94419,47849,467.51,2025-04-14
94420,44127,993.47,2024-01-07
94421,3041,685.5,2024-09-05
94422,82399,928.82,2024-09-02
94423,19263,531.71,2024-10-17
94424,4862,221.66,2023-10-24
94425,18908,663.95,2023-10-24
94426,62215,751.04,2025-06-14
94427,11725,770.41,2024-12-23
94428,50103,776.04,2025-02-09
94429,14121,805.84,2025-04-22
94430,97961,70.48,2024-03-31
94431,51480,241.98,2024-04-13
94432,34086,525.62,2023-08-07
94433,34204,634.92,2025-03-20
94434,8016,511.17,2024-06-29
94435,30603,175.98,2024-07-21
94436,65695,799.59,2024-04-09
94437,79166,736.21,2024-10-14
94438,29672,602.46,2025-03-17
94439,69561,851.52,2025-02-17
94440,70719,981.64,2023-07-16
94441,78861,119.37,2024-02-10
94442,14704,938.17,2024-08-07
94443,39615,125.36,2025-01-06
94444,28070,817.28,2024-11-02
94445,32890,420.41,2023-08-06
94446,27694,934.0,2023-09-01
94447,54099,785.28,2024-05-08
94448,54511,938.53,2024-02-26
94449,68988,896.02,2024-04-23
94450,98624,526.88,2023-12-08
94451,36461,370.18,2024-02-26
94452,7997,638.0,2024-07-12
94453,82720,100.59,2025-05-04
94454,68049,198.7,2023-08-26
94455,71791,988.63,2024-02-02
94456,33636,305.67,2023-09-27
94457,39890,851.64,2023-09-01
94458,17219,385.18,2024-12-02
94459,56841,625.4,2024-01-13
94460,99037,979.77,2025-05-08
94461,90118,342.47,2023-09-25
94462,18230,291.73,2023-11-11
94463,96050,841.41,2023-08-12
94464,75906,486.29,2024-02-10
94465,56880,62.91,2024-08-16
94466,5320,916.09,2024-10-24
94467,20576,620.03,2024-07-31
94468,61426,509.61,2025-05-05
94469,25376,752.72,2025-01-10
94470,90414,677.28,2024-01-24
94471,30161,210.7,2024-05-10
94472,81040,780.24,2025-06-19
94473,73257,420.94,2023-09-29
94474,19650,793.63,2024-04-29
94475,35209,546.44,2025-01-03
94476,67022,834.2,2024-09-17
94477,97304,931.45,2023-11-20
94478,86808,995.29,2024-03-12
94479,4314,33.3,2024-10-22
94480,86259,551.82,2024-09-23
94481,96669,391.36,2024-04-23
94482,84288,821.25,2025-04-27
94483,36931,661.94,2024-10-21
94484,74266,745.61,2024-08-01
94485,86049,634.98,2024-08-31
94486,18352,846.72,2025-03-28
94487,61553,911.7,2023-09-20
94488,21602,56.33,2023-10-04
94489,44038,96.03,2024-12-31
94490,54366,526.04,2025-03-12
94491,61386,283.62,2025-05-07
94492,67038,260.9,2025-07-08
94493,23588,567.63,2024-02-28
94494,38211,461.51,2024-04-01
94495,22647,815.25,2024-07-17
94496,16816,531.86,2024-09-28
94497,65220,434.31,2024-01-28
94498,24465,558.4,2025-04-21
94499,80541,376.6,2024-06-16
94500,40133,123.1,2024-08-30
94501,24966,824.85,2023-08-08
94502,29393,574.31,2023-08-16
94503,85410,480.16,2024-01-25
94504,8562,771.04,2025-03-01
94505,60659,517.71,2024-12-31
94506,80139,314.16,2024-08-19
94507,36575,198.24,2024-07-27
94508,85404,868.86,2025-06-17
94509,68891,562.22,2023-12-04
94510,17423,674.16,2023-09-16
94511,56456,325.75,2024-11-11
94512,85858,720.95,2024-11-01
94513,74413,311.86,2024-11-01
94514,25890,241.25,2025-02-19
94515,88493,341.5,2023-09-26
94516,56071,815.3,2023-10-07
94517,65879,967.34,2023-12-22
94518,65912,654.57,2025-02-23
94519,82564,826.37,2024-06-30
94520,74052,328.84,2023-07-18
94521,19575,406.98,2024-05-19
94522,27129,462.97,2023-09-14
94523,81018,915.76,2025-05-16
94524,40111,564.58,2024-09-18
94525,73649,644.64,2024-04-16
94526,7758,699.56,2023-10-13
94527,98351,630.18,2023-08-22
94528,39358,392.93,2024-04-14
94529,68269,355.54,2024-12-03
94530,31332,917.52,2023-11-18
94531,90821,512.91,2025-05-22
94532,62428,954.01,2023-11-27
94533,85290,489.75,2024-04-23
94534,24701,992.47,2024-03-29
94535,7208,648.14,2023-10-04
94536,19233,812.52,2024-07-21
94537,80108,851.3,2024-10-11
94538,56856,875.93,2023-12-27
94539,18795,851.19,2024-05-17
94540,81537,867.66,2024-05-07
94541,20730,673.73,2025-04-05
94542,81142,429.23,2025-01-24
94543,97530,703.35,2023-09-19
94544,51070,780.28,2024-11-11
94545,66697,501.87,2024-12-22
94546,53901,659.38,2024-08-31
94547,99401,569.94,2024-06-22
94548,77748,783.91,2024-05-06
94549,51207,836.2,2024-10-04
94550,97954,260.41,2024-10-15
94551,30753,745.59,2025-05-19
94552,34599,587.47,2023-07-19
94553,50983,239.57,2024-12-28
94554,56105,27.0,2025-05-29
94555,65634,460.8,2025-06-01
94556,38347,294.38,2025-06-22
94557,25583,618.39,2024-01-27
94558,21188,670.09,2025-05-27
94559,59869,49.06,2023-12-01
94560,99178,959.84,2025-01-16
94561,50351,160.67,2024-08-21
94562,46814,196.54,2023-07-12
94563,37788,802.63,2023-09-01
94564,1882,283.78,2025-06-28
94565,82156,629.4,2025-01-19
94566,57427,348.73,2025-03-25
94567,94131,892.6,2024-09-04
94568,92125,706.11,2025-02-22
94569,1642,986.95,2023-10-03
94570,16622,820.21,2023-09-20
94571,56503,145.78,2025-02-08
94572,93344,220.6,2023-09-14
94573,92966,396.35,2024-02-11
94574,1877,681.65,2025-01-20
94575,45372,449.44,2024-10-06
94576,67609,932.63,2023-08-31
94577,35719,684.53,2024-11-25
94578,15747,529.92,2025-01-31
94579,35909,857.27,2025-05-19
94580,18864,302.89,2024-03-11
94581,46081,600.43,2023-11-15
94582,57453,497.21,2025-06-09
94583,12623,47.07,2024-10-08
94584,49209,500.4,2024-07-07
94585,24626,640.74,2024-12-13
94586,15872,180.46,2023-08-24
94587,68628,588.33,2025-02-23
94588,69117,842.72,2024-06-07
94589,32170,935.69,2025-04-12
94590,69447,375.19,2025-05-18
94591,56345,839.95,2024-05-19
94592,75496,20.22,2023-10-23
94593,72414,147.38,2024-01-18
94594,30888,855.89,2024-04-17
94595,39682,58.65,2024-01-05
94596,91272,161.9,2024-07-30
94597,90428,410.96,2025-02-02
94598,95087,145.26,2023-08-10
94599,18665,977.44,2024-12-22
94600,19495,836.21,2024-08-03
94601,8447,876.53,2025-05-02
